8004070;Mössingen;96;48.40431;9.04653
8004084;Moosburg;96;48.47033;11.93038
8001607;Duisburg-Meiderich Ost;96;51.46885;6.80079
8005074;Rhöndorf;96;50.65788;7.21021
8002610;Harthaus;95;48.13350;11.38787
8006200;Wangen (Allgäu);95;47.68923;9.83057
8006510;Witten-Annen Nord;95;51.44784;7.37534
8006524;Witzenhausen Nord;95;51.35156;9.86308
8000221;Lauda;95;49.56538;9.70951
8081580;Zeuthen;95;52.34894;13.62717
8010381;Wismar;95;53.89684;11.46943
8001731;Eislingen (Fils);95;48.69649;9.70515
8001566;Duckterath;95;50.98481;7.10350
8010239;Nauen;95;52.61270;12.88556
8000745;Bad Sassendorf;95;51.58717;8.16244
8000074;Dillenburg;95;50.73488;8.29409
8002275;Gilching-Argelsried;95;48.10567;11.29960
8006159;Waldkirch;95;48.09569;7.95725
8004670;Oldenburg-Wechloy;95;53.15180;8.17816
8002920;Hövelhof;95;51.82399;8.66169
8000215;Lage (Lippe);95;51.99174;8.80120
8003426;Krefeld-Linn;95;51.33731;6.62967
8001531;Dortmund-Wischlingen;94;51.51929;7.41286
8000353;Balingen (Württ);94;48.27847;8.85031
8006100;Vogelweh;94;49.43854;7.70601
8080340;Eichwalde;94;52.37135;13.61540
8006175;Walldorf (Hess);94;50.00134;8.58081
8003930;Meckenbeuren;94;47.69976;9.55839
8006059;Vaterstetten;94;48.10411;11.76438
8002044;Frankfurt-Frankfurter Berg;94;50.17027;8.67655
8003743;Lörrach Schwarzwaldstraße;94;47.62468;7.67257
8000413;Achim;94;53.01599;9.03045
8002069;Freiburg-St Georgen;94;47.97550;7.80301
8002168;Gaildorf West;94;49.00382;9.75389
8005157;Rommelshausen;93;48.81554;9.31934
8000131;Graben-Neudorf;93;49.16180;8.49063
8006304;Oberursel-Weißkirchen/Steinbach;93;50.17325;8.58692
8010216;Ludwigslust;93;53.33467;11.49449
8000161;Herborn (Dillkr);93;50.68440;8.30814
8001957;Fallersleben;93;52.42350;10.71733
8003131;Rodgau-Jügesheim;93;50.02598;8.87896
8000027;Schwandorf;93;49.32638;12.10380
8080260;Dallgow-Döberitz;93;52.54355;13.05904
8002122;Friedrichshafen Landratsamt;93;47.65715;9.45199
8003295;Kirn;93;49.78577;7.46459
8001795;Ennepetal (Gevelsberg);93;51.30478;7.34353
8004739;Overath;93;50.93273;7.28882
8000063;Calw;93;48.71468;8.74185
8003293;Kirchzarten;93;47.96794;7.95913
8000364;Vienenburg;93;51.95503;10.56217
8001267;Bullay DB;93;50.05446;7.13458
8000667;Montabaur;92;50.44483;7.82533
8000730;Bad Neustadt (Saale);92;50.32813;10.22613
8010217;Lübben (Spreewald);92;51.93974;13.87718
8012951;Schwerin Süd;92;53.57427;11.37664
8000532;Lennestadt-Altenhundem;92;51.10413;8.07152
8000975;Bingen-Gaulsheim;92;49.96707;7.95098
8010080;Döbeln Hbf;92;51.12657;13.09499
8003550;Langenselbold;92;50.16207;9.05768
8006508;Mannheim-Handelshafen;92;49.49262;8.45392
8000155;Heide (Holst);92;54.19356;9.10103
8006064;Velbert-Rosenhügel;92;51.30012;7.10173
8005575;Sindorf;92;50.90371;6.68111
8004269;Dortmund-Kley;92;51.48947;7.36537
8003174;Kapellen-Wevelinghoven;92;51.12980;6.62106
8012699;Radeberg;92;51.11175;13.91254
8000165;Hervest-Dorsten;92;51.67191;6.97417
8011591;Fürstenwalde (Spree) Süd;92;52.34190;14.08661
8003442;Kriftel;92;50.08228;8.47545
8003447;Kronberg (Taunus);92;50.17992;8.51687
8010079;Doberlug-Kirchhain;92;51.62058;13.56424
8011541;Finkenkrug;92;52.56966;13.05125
8080440;Fredersdorf (b Berlin);91;52.52621;13.76063
8003503;Lampertheim;91;49.59822;8.47849
8000175;Völklingen;91;49.24909;6.84816
8000145;Haltern am See;91;51.73767;7.18437
8000522;Hude;91;53.10943;8.46096
8000956;Bielefeld-Senne;91;51.96512;8.52033
8001782;Emsdetten;91;52.17675;7.53153
8002165;Gärtringen;91;48.64091;8.90899
8003810;Mainaschaff;91;49.98240;9.08574
8004228;Arnsberg-Neheim-Hüsten;91;51.43800;7.97007
8002639;Hattingen (Ruhr);91;51.40091;7.16986
8002393;Groß Umstadt Mitte;91;49.86521;8.92417
8001546;Dortmund-Wickede;91;51.53393;7.62466
8012279;Lutherstadt Eisleben;91;51.51831;11.55088
8004343;Niebüll;91;54.78961;8.83457
8005795;Sulzbach (Murr);91;48.99946;9.50041
8003479;Kronshagen;91;54.33121;10.08315
8003158;Kall;90;50.53849;6.55728
8004380;Niederhöchstadt;90;50.15420;8.54724
8003074;Ingolstadt Audi;90;48.79050;11.40746
8004879;Preetz;90;54.23394;10.27575
8010391;Zella-Mehlis;90;50.64672;10.67412
8001013;Blaubeuren;90;48.40382;9.79198
8000435;Kirchhain (Bz Kassel);90;50.82378;8.92140
8004496;Oberaichen;90;48.70519;9.12734
8001558;Drensteinfurt;90;51.79916;7.73361
8003978;Meppen;90;52.69602;7.29802
8003090;Iserlohnerheide;90;51.39986;7.69221
8010031;Bad Belzig;90;52.13597;12.59498
8001170;Bremerhaven-Wulsdorf;90;53.50860;8.61193
8089079;Oberspree;90;52.45247;13.53821
8010228;Markkleeberg-Großstädteln;90;51.26247;12.37633
8001914;Essen-Überruhr;90;51.42854;7.06872
8010077;Dessau Hbf;89;51.83987;12.23494
8002077;Freiburg-Klinikum;89;48.00556;7.84276
8000069;Sigmaringen;89;48.08698;9.22185
8006707;Hann Münden;89;51.41258;9.65827
8003489;Ladenburg;89;49.47424;8.60280
8003591;Laupheim Stadt;89;48.23330;9.87839
8000752;Bad Soden (Taunus);89;50.14341;8.50413
8002104;Friedrich Wilhelmshütte;89;50.80204;7.15938
8000285;Rödermark-Ober Roden;89;49.97362;8.82896
8000315;Rheda-Wiedenbrück;89;51.85702;8.28665
8010008;Leipzig Anger-Crottendorf;89;51.33243;12.42052
8002899;Höllriegelskreuth;89;48.04345;11.50975
8000785;Baldham;89;48.09926;11.78678
8005522;Seligenstadt (Hess);89;50.04146;8.96747
8004489;Neustadt (Weinstr) Böbig;89;49.35424;8.15831
8010095;Eilenburg;89;51.45185;12.63701
8003808;Maichingen;88;48.72233;8.96992
8004335;Neuss Allerheiligen;88;51.14247;6.75679
8002422;Großhesselohe Isartalbahnhof;88;48.07107;11.53094
8005047;Rethen (Leine);88;52.28581;9.81950
8005557;Siegelsdorf;88;49.50635;10.87552
8005726;Stetten-Beinstein;88;48.81192;9.35245
8013472;Brieselang;88;52.58255;13.00139
8001534;Dortmund-Kirchhörde;88;51.46424;7.45776
8005626;Speyer Nord-West;88;49.33359;8.41926
8080580;Steintorbrücke;88;51.49020;11.98690
8004899;Pullach;88;48.05898;11.52185
8002161;Furth (b Deisenhofen);88;48.03552;11.59328
8000159;Helmstedt;88;52.22209;11.01055
8004124;Müllheim (Baden);88;47.80974;7.59933
8000579;Angermund;87;51.33075;6.78186
8004195;Nagold-Steinberg;87;48.54201;8.73264
8000247;Marktredwitz;87;50.00460;12.08258
8000198;Kettwig;87;51.36337;6.95375
8000205;Kleve;87;51.78973;6.14622
8013361;Wurzen;87;51.36442;12.73897
8006098;Voerde (Niederrhein);87;51.59754;6.68881
8003674;Gießen Licher Straße;87;50.58167;8.69724
8004103;Mühlacker Rößlesweg;87;48.95634;8.86014
8005649;St. Ingbert;87;49.27476;7.11081
8001355;Dachau Stadt;87;48.26666;11.43976
8003079;Inningen;87;48.31134;10.86888
8000122;Treuchtlingen;87;48.96127;10.90816
8003784;Lügde;87;51.95929;9.25083
8003957;Mellendorf;87;52.54820;9.74450
8006642;Esslingen-Zell;87;48.72433;9.35939
8003850;Friedrichshafen Manzell;87;47.66432;9.42916
8000925;Besigheim;87;48.99772;9.13664
8002013;Flörsheim (Main);86;50.01721;8.43101
8005499;Bornheim-Sechtem;86;50.79571;6.95745
8001789;Engelskirchen;86;50.98672;7.40768
8004841;Plön;86;54.15948;10.42256
8005134;Rösrath;86;50.90155;7.18266
8010212;Löbau (Sachs);86;51.09945;14.67194
8004217;Neckargemünd Altstadt;86;49.39239;8.80295
8004994;Reichelsdorfer Keller;86;49.36814;11.04021
8002222;Geldern;86;51.51329;6.31934
8003529;Velbert-Langenberg;86;51.35476;7.12238
8081020;Neuenhagen (b Berlin);86;52.52076;13.70042
8001380;Darmstadt-Kranichstein;86;49.90683;8.67936
8013471;Böhlen (b Leipzig);86;51.20304;12.38199
8011502;Erfurt-Bischleben;86;50.93377;10.98844
8001340;Cochem (Mosel);86;50.15309;7.16674
8004340;Velbert-Neviges;86;51.31316;7.09048
8005678;Staudernheim;86;49.78058;7.69310
8005064;Rheinfelden (Baden);86;47.55692;7.78421
8010019;Bad Kösen;86;51.13074;11.71827
8010049;Bischofswerda;86;51.12559;14.18614
8001632;Ebersbach (Fils);86;48.71612;9.52658
8001942;Eutingen (Baden);86;48.90985;8.74377
8003687;Limburgerhof;86;49.42427;8.39075
8006359;Weßling (Oberbay);85;48.07737;11.25177
8003197;Kassel-Jungfernkopf;85;51.33892;9.46287
8010203;Leinefelde;85;51.38884;10.32876
8081210;Röntgental;85;52.64880;13.51380
8000368;Wabern (Bz Kassel);85;51.10313;9.35804
8000483;Alfeld (Leine);85;51.98142;9.81778
8080680;Hegermühle;85;52.54838;13.86661
8010382;Wittenberge;85;53.00312;11.76287
8013267;Weinböhla Hp;85;51.15910;13.56155
8005198;Rottendorf;85;49.79219;10.02908
8006712;Hagen-Wehringhausen;85;51.35358;7.45277
8000301;Plattling;85;48.77962;12.86394
8005532;Senden;85;48.32402;10.05050
8005034;Remscheid-Güldenwerth;85;51.16920;7.16303
8000102;Finnentrop;85;51.17305;7.96456
8003697;Lindern;85;50.99684;6.20747
8004962;Raunheim;85;50.00969;8.45450
8010250;Neustrelitz Hbf;85;53.35925;13.07460
8080570;Rosengarten;85;51.44686;11.98279
8010325;Schwerin Görries;85;53.60937;11.38494
8089093;Wartenberg;85;52.57299;13.50363
8000045;Boppard Hbf;84;50.23141;7.58610
8011904;Hohenstein-Ernstthal;84;50.79855;12.70656
8003736;Lörrach Dammstraße;84;47.59771;7.65522
8005039;Baunatal-Rengershausen;84;51.25492;9.46867
8010351;Torgau;84;51.56304;12.99113
8000014;Aulendorf;84;47.95305;9.64405
8012285;Leipzig-Lützschena;84;51.39006;12.29309
8012739;Reichenbach (Vogtl) ob Bf;84;50.62778;12.29312
8000409;Kempen (Niederrhein);84;51.36756;6.42555
8004318;Neusäß;84;48.39439;10.83352
8005504;Seefeld-Hechendorf;84;48.04137;11.19873
8001751;Ellwangen;84;48.96412;10.12968
8004665;Oker;84;51.90488;10.47815
8005670;Bad Staffelstein;84;50.10826;10.99424
8011417;Dresden Grenzstraße;84;51.12830;13.77774
8002155;Fürth-Unterfürberg;84;49.47491;10.95753
8003036;Ibbenbüren;84;52.27687;7.72149
8004032;Bad Schönborn Kronau;84;49.21934;8.64682
8011623;Gera-Zwötzen;84;50.85005;12.08218
8012072;Königstein (Sächs Schweiz);84;50.91945;14.07890
8001833;Ergenzingen;84;48.48953;8.80986
8000129;Treysa;83;50.91066;9.18567
8003143;Kahl (Main);83;50.07687;9.00547
8001038;Bochum-Dahlhausen;83;51.42636;7.14084
8000012;Au (Sieg);83;50.77376;7.65654
8012806;Rostock Kassebohm;83;54.07943;12.16332
8006687;Zwingenberg (Bergstr);83;49.72590;8.60912
8004838;Plettenberg;83;51.23193;7.86891
8003657;Letmathe-Dechenhöhle;83;51.36547;7.64415
8001618;Dutenhofen (Kr Wetzlar);83;50.56445;8.59891
8013185;Velten (Mark);83;52.68489;13.17203
8002509;Gevelsberg-Kipp;82;51.31993;7.32717
8003932;Meckesheim;82;49.32066;8.81284
8079069;Oldentrup;82;52.01028;8.59081
8011297;Burgstädt;82;50.91582;12.81271
8079151;Dreieich-Weibelfeld;82;50.00708;8.70092
8000427;Kirchen;82;50.80658;7.88051
8003060;Illingen (Württ);82;48.95659;8.92116
8006277;Weiler (Rems);82;48.80030;9.50199
8003022;Hulb;82;48.67927;8.98264
8000496;Allensbach;82;47.71446;9.06885
8002388;Groß Karben;82;50.23184;8.75353
8005292;Sarstedt;82;52.23260;9.84259
8081290;Schönfließ;82;52.66508;13.33942
8003350;Kobern-Gondorf;82;50.30072;7.46075
8080970;Mahlow;82;52.36054;13.40793
8001092;Bordesholm;82;54.17437;10.04371
8004784;Pfalzel;82;49.78032;6.68302
8004924;Raisdorf;82;54.28094;10.24369
8001039;Bochum-Ehrenfeld;82;51.47212;7.20915
8001545;Dortmund-Sölde;82;51.49546;7.58920
8004317;Neuss Süd;82;51.18578;6.69029
8001397;Deggendorf Hbf;82;48.83944;12.94973
8006501;Wissen (Sieg);82;50.78287;7.73981
8003701;Lingen (Ems);82;52.51987;7.32173
8004491;Nürnberg-Rehhof;82;49.46263;11.15475
8002853;Hirschaid;82;49.81926;10.99145
8006440;Wilferdingen-Singen;82;48.95386;8.57241
8001110;Bous (Saar);81;49.27598;6.79264
8002779;Herne-Börnig;81;51.55479;7.26835
8002109;Friedrichsfeld (Niederrhein);81;51.62849;6.64550
8003588;Lauffen (Neckar);81;49.07651;9.14614
8011071;Bad Dürrenberg;81;51.30517;12.07105
8004480;Nürnberg-Laufamholz;81;49.46295;11.16848
8005560;Singen-Landesgartenschau;81;47.76074;8.82705
8000143;Weil am Rhein Gartenstadt;81;47.58871;7.61628
8000058;Büchen;81;53.47497;10.62330
8011844;Heidenau-Großsedlitz;81;50.96082;13.89488
8004497;Ober Ramstadt;81;49.83203;8.74337
8003913;Maubach;81;48.92613;9.41999
8011055;Arnstadt Süd;81;50.83108;10.95496
8001237;Budenheim;81;50.02683;8.17406
8002528;Rodgau-Hainhausen;81;50.04022;8.87561
8006468;Winden (Pfalz);81;49.09545;8.12248
8005702;Steinhagen (Westf) Bielefelder Straße;81;52.01142;8.43645
8002430;Heddesheim/Hirschberg;81;49.50941;8.63375
8012311;Markranstädt;81;51.30718;12.22476
8003785;Lübeck Hochschulstadtteil;81;53.83098;10.68890
8006271;Weil der Stadt;80;48.75548;8.87281
8004563;Oberndorf (Neckar);80;48.29567;8.57551
8010302;Roßlau (Elbe);80;51.88461;12.23726
8001967;Favoritepark;80;48.90921;9.18023
8002574;Hanau-Wilhelmsbad;80;50.14387;8.88325
8001427;Dettingen (Main);80;50.04256;9.03681
8006536;Wörth (Rhein)-Mozartstraße;80;49.05511;8.25194
8005790;Süßen;80;48.68364;9.76028
8003924;Mayen West;80;50.32837;7.21389
8004159;München-Perlach;80;48.09343;11.63121
8005540;Sersheim;80;48.95892;9.01851
8005583;Bad Sobernheim;80;49.78285;7.64982
8013467;Beelitz-Heilstätten;80;52.26235;12.92606
8000704;Bad Friedrichshall-Kochendorf;80;49.21856;9.21098
8000729;Bad Neuenahr;80;50.54776;7.14430
8010220;Lübbenau (Spreewald);80;51.86217;13.96090
8000948;Bickenbach (Bergstr);80;49.75963;8.60342
8004905;Quelle Kupferheide;80;51.99410;8.47640
8002116;Friedrichstal (Baden);80;49.10097;8.47414
8003512;Landsberg (Lech);80;48.04727;10.87170
8005797;Sulzbach (Saar) Altenwald;80;49.31208;7.07888
8003927;Mechernich;80;50.59137;6.64230
8005182;Rotenburg an der Fulda;80;50.99786;9.73334
8002370;Lennestadt-Grevenbrück;80;51.14178;8.01798
8002934;Hofheim (Ried);79;49.65947;8.40897
8000094;Engers;79;50.42598;7.54683
8004441;Nörten-Hardenberg;79;51.62818;9.93310
8006030;Urbach (b Schorndorf);79;48.80496;9.57373
8011654;Görden;79;52.42788;12.50395
8005661;Stadtallendorf;79;50.82543;9.01528
8002365;Grenzach;79;47.55090;7.65951
8004351;Rodgau-Nieder Roden;79;49.99744;8.87121
8080600;Wohnstadt Nord;79;51.51715;11.96481
8013485;Magdeburg SKET Industriepark;79;52.09754;11.63828
8010282;Prenzlau;79;53.32161;13.86653
8006137;Waghäusel;79;49.24819;8.50831
8004910;Quint;79;49.82599;6.70470
8010004;Angermünde;78;53.01522;13.99636
8013025;Stadtroda;78;50.86822;11.72279
8003362;Köln Volkhovener Weg;78;51.01425;6.89324
8004604;Oberwinter;78;50.61136;7.20770
8081150;Petershagen Nord;78;52.52890;13.78938
8005535;Bielefeld-Sennestadt;78;51.94058;8.56748
8000065;Cölbe;78;50.84816;8.78736
8000040;Bocholt;78;51.83412;6.62043
8000120;Gemünden (Main);78;50.05002;9.69989
8005997;Unterkochen;78;48.81501;10.12649
8001118;Brake (b Bielefeld);78;52.06965;8.60491
8002872;Hochheim (Main);78;50.00425;8.35040
8005468;Schwarzenbek;78;53.50383;10.48478
8010306;Rudolstadt (Thür);78;50.71793;11.33890
8000248;Mayen Ost;78;50.32959;7.23894
8004898;Pulheim;78;50.99804;6.79705
8001223;Bubenreuth;78;49.62954;11.01199
8081586;Seegefeld;78;52.55248;13.11681
8000362;Dieburg;78;49.90369;8.83980
8000376;Germersheim;78;49.22540;8.36528
8005777;Stuttgart-Zazenhausen;78;48.83603;9.19954
8005820;Tamm (Württ);78;48.92160;9.12583
8000137;Grünstadt;78;49.56438;8.16796
8006293;Rodgau-Weiskirchen;77;50.05257;8.87783
8001736;Eitorf;77;50.77362;7.44733
8002425;Großkrotzenburg;77;50.08773;8.98279
8010266;Oschersleben (Bode);77;52.03073;11.22684
8000136;Groß Gerau;77;49.92493;8.48621
8011843;Heidenau Süd;77;50.97170;13.87472
8003057;Illertissen;77;48.22283;10.09994
8002240;Geradstetten;77;48.80520;9.43975
8000066;Coesfeld (Westf);77;51.93981;7.16369
8003937;Meckenheim Industriepark;77;50.64365;7.02718
8006541;Wohltorf;77;53.52059;10.27818
8005511;Sehnde;77;52.31808;9.96253
8010020;Bad Langensalza;77;51.10170;10.64067
8013468;Beelitz Stadt;77;52.23940;12.96686
8001524;Dortmund-Aplerbeck Süd;77;51.48444;7.54998
8001122;Bramsche;77;52.41088;7.97501
8003169;Kamen-Methler;77;51.56738;7.61306
8004885;Prien am Chiemsee;76;47.85551;12.34661
8012713;Rangsdorf;76;52.29395;13.43089
8005444;Schwabmünchen;76;48.17869;10.76829
8000158;Nidderau;76;50.23083;8.88023
8002894;Höhenkirchen-Siegertsbrunn;76;48.01846;11.71923
8003774;Lübeck-St.Jürgen;76;53.84232;10.70294
8003952;Meitingen;76;48.54600;10.84805
8004630;Oerlinghausen;76;51.97877;8.66602
8010285;Priestewitz;76;51.25060;13.50912
8010009;Aschersleben Pbf;76;51.75712;11.46569
8010327;Senftenberg;76;51.52694;14.00390
8006298;Weißenburg (Bay);76;49.02967;10.96539
8002435;Grub (Oberbay);76;48.16452;11.78256
8013100;Teltow;76;52.38828;13.30044
8006065;Veitshöchheim;76;49.83143;9.87620
8080560;Dessauer Brücke;76;51.50012;11.98254
8004233;Nellmersbach;76;48.90337;9.41540
8003733;Löwental;76;47.66140;9.49924
8080170;Birkengrund;75;52.31556;13.27196
8006629;Wyhlen;75;47.54633;7.69092
8000083;Dülmen;75;51.82768;7.29577
8002351;Grafrath;75;48.13210;11.15326
8000735;Bad Pyrmont;75;51.97423;9.27272
8002452;Güdingen;75;49.19824;7.03070
8011051;Apolda;75;51.03094;11.52614
8001213;Lüdenscheid Brügge (Westf);75;51.20792;7.57109
8000019;Bad Harzburg;75;51.88837;10.55422
8010310;Salzwedel;75;52.85811;11.16203
8001985;Finningerstraße;75;48.38999;10.02623
8004393;Mendig;75;50.36966;7.29101
8012150;Langebrück (Sachs);75;51.12675;13.84107
8005420;Schopfheim;75;47.64797;7.82267
8013344;Wolmirstedt;75;52.25036;11.63562
8001883;Eschhofen;75;50.39359;8.10492
8004759;Pegnitz;75;49.75871;11.54760
8010372;Werdau;75;50.72664;12.36728
8004190;Münster-Roxel;75;51.94641;7.52613
8011699;Greppin;75;51.64536;12.29797
8002883;Hockenheim;75;49.31741;8.53739
8005699;Steinebach;75;48.06118;11.20681
8003316;Klein Winternheim-Ober Olm;75;49.93971;8.20699
8001519;Dortmund-Nette/Oestrich;75;51.56150;7.37773
8000218;Weilburg;75;50.48637;8.26795
8012572;Osterweddingen;74;52.04913;11.57592
8006068;Vellmar-Osterberg/EKZ;74;51.35426;9.46080
8001781;Empelde;74;52.34016;9.66898
8000230;Lindau-Insel;74;47.54434;9.68047
8002111;Friedrichshafen-Fischbach;74;47.67248;9.41738
8006704;Lübeck-Travemünde Skandinavienkai;74;53.95079;10.85403
8001149;Breitengüßbach;74;49.96683;10.88714
8002025;Frankenthal Süd;74;49.52265;8.34956
8004549;Oberkochen;74;48.78236;10.10765
8003172;Kandel;74;49.07914;8.19802
8003571;Laudenbach (Bergstr);74;49.61208;8.64454
8002348;Grafing Stadt;74;48.04722;11.96276
8006233;Weddel (Braunschw);74;52.26912;10.62349
8005306;Schafbrücke;74;49.22794;7.04924
8002727;Heitersheim;74;47.87986;7.64619
8000182;Immendingen;74;47.93601;8.72954
8011468;Eisenach West;74;50.97890;10.30474
8004658;Oftersheim;74;49.37351;8.57901
8010329;Sondershausen;74;51.37005;10.84919
8006206;Warendorf;74;51.95009;7.98446
8004251;Beckum-Neubeckum;74;51.80195;8.02136
8005332;Scheidt (Saar);74;49.24402;7.05708
8004239;Nersingen;73;48.43014;10.11800
8004614;Ockenheim;73;49.95055;7.96544
8011428;Dresden-Zschachwitz;73;50.98965;13.84493
8005616;Spaichingen;73;48.06899;8.74015
8004822;Pirmasens Hbf;73;49.20564;7.59843
8080980;Mühlenbeck-Mönchmühle;73;52.65460;13.38684
8001541;Dortmund-Marten;73;51.51446;7.37441
8005345;Schifferstadt Süd;73;49.37409;8.37731
8005799;Sulzbach (Taunus) Nord;73;50.13940;8.51820
8006485;Winterbach (b Schorndorf);73;48.79843;9.48099
8001015;Blaustein;73;48.41460;9.91933
8010296;Rathenow;73;52.59964;12.35484
8006616;Wuppertal-Ronsdorf;73;51.22648;7.21560
8007442;Waibstadt;73;49.30094;8.91935
8003831;Malmsheim;73;48.77175;8.90451
8001906;Essen-Frohnhausen;73;51.45511;6.96528
8003461;Kuchen;73;48.64052;9.80340
8013256;Weimar Berkaer Bf;73;50.98063;11.31369
8006191;Walporzheim;73;50.53251;7.07848
8011862;Hermsdorf-Klosterlausnitz;73;50.90378;11.85863
8004000;Rheine-Mesum;73;52.22313;7.48561
8005299;Sauerlach;73;47.97406;11.65477
8010099;Elsterwerda;72;51.45968;13.51643
8005580;Sinzig (Rhein);72;50.54698;7.25828
8004017;Michelstadt;72;49.68486;9.00145
8003278;Kirchheim (Neckar);72;49.03765;9.15090
8013389;Zerbst/Anhalt;72;51.95382;12.08893
8000602;Armsheim;72;49.80837;8.07411
8000887;Recklinghausen Süd;72;51.56296;7.19575
8002226;Gelsenkirchen-Hassel;72;51.61086;7.06657
8003673;Lich (Oberhess);72;50.51458;8.82196
8003399;Kollnau;72;48.10115;7.97384
8004440;Hagen-Westerbauer;72;51.34178;7.39739
8003096;Isselhorst-Avenwedde;72;51.93998;8.43852
8000126;Riedstadt-Goddelau;72;49.83323;8.48919
8000503;Biblis;72;49.68888;8.45041
8003792;Weinheim-Lützelsachsen;72;49.52739;8.64950
8000385;Gunzenhausen;72;49.12044;10.75546
8004430;Velbert-Nierenhof;72;51.37238;7.13415
8004402;Rodenbach bei Hanau;72;50.14727;9.01256
8010033;Bergen auf Rügen;72;54.42050;13.41782
8006516;Alfter-Witterschlick;72;50.68970;7.02608
8003345;Friedrichshafen-Kluftern;72;47.68815;9.40952
8001198;Bruchhausen (b Ettlingen);72;48.92399;8.37397
8010307;Rudolstadt-Schwarza;72;50.69112;11.32820
8006671;Zorneding;72;48.08960;11.83246
8001514;Dortelweil;72;50.20750;8.75114
8011322;Coswig (Anh);72;51.88800;12.45763
8005976;Unterasbach;72;49.41669;10.98539
8005971;Unna-Königsborn;72;51.55328;7.68781
8006052;Vach;72;49.51757;10.98615
8000540;Altenstadt (Waldnaab);72;49.71568;12.16487
8006212;Warthausen;71;48.12991;9.80166
8001817;Erbach (Odenw);71;49.65671;8.98983
8002217;Geislingen West;71;48.63077;9.82191
8010183;Sedlitz Ost;71;51.55310;14.05525
8010395;Zossen;71;52.21892;13.43857
8000295;Osterburken;71;49.42966;9.42269
8010043;Bernburg Hbf;71;51.79612;11.75145
8006289;Weinsberg;71;49.14800;9.28702
8001820;Erbach (Württ);71;48.32590;9.89483
8010140;Greiz;71;50.65297;12.19446
8000449;Ahrweiler Markt;71;50.54423;7.09423
8001745;Mönchengladbach-Lürrip;71;51.19962;6.47243
8005440;Schwabach-Limbach;71;49.33821;11.04458
8001112;Brachbach;71;50.82199;7.94149
8003179;Treis-Karden;71;50.17984;7.29964
8012192;Leipzig-Knauthain;71;51.27818;12.30909
8005218;Ründeroth;71;50.99508;7.46513
8004585;Oberstdorf;71;47.41103;10.27810
8005454;Schwaikheim;71;48.86834;9.35494
8004888;Prisdorf;71;53.67529;9.76022
8005255;Bad Säckingen;71;47.55586;7.94863
8003288;Kirchlengern;71;52.19676;8.64378
8000770;Bad Zwischenahn;71;53.18255;8.00312
8011598;Markkleeberg-Gaschwitz;71;51.24990;12.37915
8002634;Haste (Han);71;52.37966;9.38910
8003272;Kirchentellinsfurt;71;48.52875;9.13948
8004874;Possenhofen;71;47.96196;11.30648
8013266;Weimar West;71;50.98808;11.31156
8005451;Schwaig;71;49.47149;11.20044
8000412;Achern;70;48.63399;8.06532
8001505;Dortmund-Huckarde;70;51.53262;7.40235
8003151;Kaiserslautern West;70;49.44754;7.74981
8002263;Gessertshausen;70;48.33371;10.73238
8010175;Neuruppin Rheinsberger Tor;70;52.92957;12.81080
8001458;Diez Ost;70;50.37604;8.03859
8001620;Ebenhausen (Unterfr);70;50.13130;10.13804
8001970;Feldafing;70;47.94694;11.29022
8002448;Grunbach;70;48.81036;9.42003
8004681;Oppenweiler (Württ);70;48.98152;9.46279
8000875;Ottweiler (Saar);70;49.40234;7.16613
8012318;Meißen Altstadt;70;51.15908;13.47310
8000584;Anrath;70;51.28554;6.45023
8000934;Beutelsbach;70;48.81029;9.38603
8012516;Nordhausen-Salza;70;51.51511;10.77314
8003834;Maichingen Nord;70;48.72736;8.97926
8001045;Hamm-Bockum-Hövel;70;51.70481;7.77455
8011399;Dresden Flughafen;70;51.12467;13.76599
8001463;Dillingen (Donau);70;48.58125;10.48917
8011849;Heilbad Heiligenstadt;70;51.37732;10.12452
8003776;Lübeck-Kücknitz;70;53.92495;10.81889
8001334;Coburg Nord;70;50.27149;10.96487
8000287;Oberkotzau;70;50.26639;11.93220
8003946;Dortmund-West;70;51.50965;7.43894
8000677;Hückelhoven-Baal;70;51.03297;6.27281
8011809;Halberstadt-Spiegelsberge;70;51.88258;11.04831
8003232;Kennelgarten;70;49.44100;7.73301
8003990;Merzenich;70;50.84003;6.51805
8003929;Meckelfeld;69;53.42438;10.02971
8010155;Halle MESSE;69;51.45476;12.02804
8000495;Alfter-Impekoven;69;50.71102;7.01983
8003734;Lohgarten-Roth;69;49.24357;11.09595
8004350;Mühltal;69;49.83220;8.70332
8005347;Schiltach Mitte;69;48.29128;8.34477
8005455;Schwalbach a Ts (Limes);69;50.15435;8.52797
8010158;Haldensleben;69;52.28503;11.40611
8002615;Hasbergen (Kr Osnabrück);69;52.24170;7.95397
8004626;Oelde;69;51.82911;8.14260
8006280;Weilerswist;69;50.75029;6.84508
8002011;Flintbek;69;54.24335;10.06291
8010378;Wilhelmshorst;69;52.33149;13.06745
8001596;Duisburg Schlenk;69;51.40178;6.77321
8079089;Albstadt Ebingen West;69;48.21139;8.99698
8002239;Germersheim Mitte/Rhein;69;49.21988;8.37931
8000927;Bestwig;69;51.36191;8.39784
8005090;Riegel-Malterdingen;69;48.15197;7.77085
8003189;Karlstadt (Main);69;49.96290;9.76815
8000234;Lollar;69;50.64794;8.70174
